reservation_id,customer_id,table_id,reservation_date,reservation_time,number_of_guests,reservation_status,special_request
1723,473,5,5/8/2015,22:00,1,CANCELLED,
1724,273,22,4/22/2015,15:00,6,CANCELLED,
1725,1469,21,2/26/2015,22:00,3,COMPLETED,
1726,916,11,3/15/2015,13:00,3,COMPLETED,Birthday
1727,1351,14,9/23/2015,21:30,6,COMPLETED,Window seat
1728,424,28,7/19/2015,16:15,2,CANCELLED,Window seat
1729,1944,16,5/21/2015,17:00,8,COMPLETED,
1730,325,14,2/1/2015,11:45,8,CANCELLED,Birthday
1731,227,7,5/28/2015,13:30,6,COMPLETED,Window seat
1732,970,14,9/29/2015,12:45,1,COMPLETED,Birthday
1733,921,21,4/13/2015,22:30,3,COMPLETED,Quiet area
1734,984,9,4/23/2015,18:15,2,CONFIRMED,Window seat
1735,788,21,4/23/2015,19:15,8,CONFIRMED,Birthday
1736,1070,24,5/11/2015,22:00,5,COMPLETED,
1737,1529,26,7/26/2015,11:00,4,CANCELLED,
1738,517,8,5/6/2015,21:15,4,CANCELLED,Quiet area
1739,306,17,1/11/2015,16:45,1,CANCELLED,Birthday
1740,397,1,4/6/2015,12:30,8,CANCELLED,Quiet area
1741,1201,9,4/13/2015,21:45,4,CANCELLED,
1742,197,19,7/14/2015,18:15,5,CONFIRMED,Birthday
1743,731,2,8/30/2015,14:30,5,COMPLETED,Window seat
1744,1413,14,2/9/2015,12:15,1,CONFIRMED,Quiet area
1745,420,28,8/28/2015,17:00,1,CONFIRMED,
1746,453,15,4/20/2015,14:30,2,CONFIRMED,
1747,1881,9,10/28/2015,17:00,1,COMPLETED,
1748,1830,29,4/18/2015,12:30,8,CONFIRMED,
1749,1650,4,5/9/2015,20:15,2,CONFIRMED,Quiet area
1750,1109,23,3/27/2015,21:00,4,COMPLETED,Window seat
1751,1818,26,6/19/2015,12:00,6,CANCELLED,
1752,1,8,8/7/2015,22:30,4,COMPLETED,Quiet area
1753,56,18,2/19/2015,21:00,2,CANCELLED,Birthday
1754,1685,7,3/22/2015,14:00,2,CANCELLED,Window seat
1755,405,7,3/9/2015,15:45,3,CONFIRMED,Quiet area
1756,65,8,3/2/2015,22:15,2,COMPLETED,Birthday
1757,316,27,12/19/2015,12:15,6,COMPLETED,Quiet area
1758,768,1,1/18/2015,19:15,2,CANCELLED,Quiet area
1759,1566,4,3/22/2015,14:00,2,CONFIRMED,Quiet area
1760,470,4,12/25/2015,13:30,6,CANCELLED,
1761,1816,23,8/20/2015,13:15,5,COMPLETED,Quiet area
1762,572,6,6/11/2015,15:15,8,CANCELLED,
1763,606,7,7/12/2015,19:45,6,CONFIRMED,
1764,1845,4,1/28/2015,14:00,2,CANCELLED,Quiet area
1765,109,13,9/23/2015,13:15,2,CONFIRMED,Window seat
1766,1042,30,11/7/2015,19:00,1,CONFIRMED,
1767,695,18,9/26/2015,19:00,2,COMPLETED,Birthday
1768,1696,11,4/2/2015,11:45,2,COMPLETED,Window seat
1769,1432,5,11/22/2015,12:15,3,CANCELLED,Quiet area
1770,1477,3,11/21/2015,19:00,6,CANCELLED,Birthday
1771,1396,15,5/22/2015,16:00,2,CONFIRMED,
1772,1588,25,12/7/2015,22:00,1,CANCELLED,
1773,338,3,11/23/2015,20:00,5,CONFIRMED,Window seat
1774,900,16,10/3/2015,21:30,2,CONFIRMED,
1775,724,1,6/10/2015,17:00,2,CANCELLED,Birthday
1776,535,25,3/23/2015,12:15,4,CANCELLED,
1777,589,18,9/9/2015,19:00,8,CONFIRMED,Window seat
1778,1027,27,11/15/2015,11:30,4,COMPLETED,Quiet area
1779,958,2,1/14/2015,11:00,6,CONFIRMED,Birthday
1780,774,29,6/26/2015,21:30,3,CONFIRMED,Birthday
1781,1086,24,3/18/2015,17:45,4,CANCELLED,
1782,306,8,5/18/2015,19:15,6,COMPLETED,Birthday
1783,750,22,6/8/2015,13:45,1,CANCELLED,
1784,1281,18,8/29/2015,11:45,1,CONFIRMED,Window seat
1785,1266,14,7/1/2015,11:15,8,CONFIRMED,
1786,1643,2,1/25/2015,12:45,4,COMPLETED,
1787,536,4,11/17/2015,22:30,1,CANCELLED,Window seat
1788,1021,18,5/8/2015,19:15,8,COMPLETED,Window seat
1789,819,17,5/18/2015,14:15,2,CANCELLED,
1790,1268,5,12/14/2015,15:15,6,CANCELLED,
1791,835,21,6/2/2015,13:00,4,CONFIRMED,Quiet area
1792,755,25,9/28/2015,17:15,2,CONFIRMED,Birthday
1793,169,25,8/25/2015,11:45,4,COMPLETED,Quiet area
1794,1938,6,7/11/2015,15:00,5,CONFIRMED,Quiet area
1795,1477,26,12/12/2015,16:30,3,CANCELLED,Window seat
1796,1965,10,1/12/2015,21:00,3,COMPLETED,Quiet area
1797,1623,10,5/24/2015,15:00,6,CONFIRMED,
1798,1139,12,12/24/2015,19:15,3,COMPLETED,Birthday
1799,954,24,11/9/2015,22:00,2,CANCELLED,Birthday
1800,1407,2,11/24/2015,11:30,4,CONFIRMED,Window seat
1801,428,30,7/1/2015,14:30,3,CANCELLED,Birthday
1802,809,29,4/24/2015,13:00,2,CONFIRMED,
1803,1078,23,8/27/2015,22:00,8,CANCELLED,
1804,494,20,10/31/2015,12:15,3,COMPLETED,Window seat
1805,1319,5,6/15/2015,14:00,6,COMPLETED,
1806,1959,24,2/12/2015,20:45,2,COMPLETED,Quiet area
1807,1968,4,9/14/2015,17:00,8,CONFIRMED,Window seat
1808,1661,7,1/16/2015,20:00,1,COMPLETED,Quiet area
1809,1716,4,11/2/2015,19:00,2,CONFIRMED,Quiet area
1810,1305,11,12/26/2015,18:30,8,CANCELLED,Birthday
1811,1967,27,8/1/2015,11:15,2,COMPLETED,Birthday
1812,275,20,1/30/2015,12:30,5,CANCELLED,
1813,1784,26,9/27/2015,21:30,2,CONFIRMED,
1814,474,10,7/23/2015,19:45,3,COMPLETED,
1815,1550,19,7/28/2015,14:15,2,CANCELLED,Window seat
1816,151,7,5/3/2015,18:30,2,COMPLETED,Birthday
1817,189,14,5/11/2015,11:30,2,CONFIRMED,
1818,1927,18,1/22/2015,16:00,6,COMPLETED,Window seat
1819,878,16,8/11/2015,22:00,6,CANCELLED,
1820,874,4,1/10/2015,11:15,2,CONFIRMED,
1821,740,29,7/19/2015,17:00,3,CONFIRMED,Quiet area
1822,149,5,6/14/2015,22:15,8,CONFIRMED,Window seat
1823,521,25,6/24/2015,16:00,3,COMPLETED,
1824,894,18,10/20/2015,12:45,2,CANCELLED,Quiet area
1825,1273,14,4/18/2015,19:30,2,COMPLETED,
1826,623,4,10/11/2015,11:45,3,CONFIRMED,Birthday
1827,977,10,12/8/2015,19:15,3,COMPLETED,
1828,1322,7,7/11/2015,20:00,3,CONFIRMED,
1829,925,22,12/20/2015,22:00,5,CANCELLED,
1830,1157,17,10/25/2015,22:00,5,COMPLETED,Birthday
1831,1915,19,1/9/2015,22:45,2,COMPLETED,
1832,826,26,11/3/2015,22:45,2,CANCELLED,
1833,1781,26,12/3/2015,15:45,6,CONFIRMED,
1834,1097,10,7/7/2015,20:45,2,CANCELLED,
1835,677,8,10/17/2015,12:30,2,CONFIRMED,
1836,1167,29,11/13/2015,14:15,4,CONFIRMED,
1837,603,6,3/14/2015,17:45,3,CANCELLED,
1838,1275,2,12/25/2015,11:45,6,CONFIRMED,Quiet area
1839,937,21,8/2/2015,11:45,2,CONFIRMED,Window seat
1840,1065,10,11/7/2015,14:30,3,CANCELLED,
1841,1332,30,5/5/2015,19:15,5,CANCELLED,
1842,1713,25,5/26/2015,11:30,1,COMPLETED,
1843,700,5,1/16/2015,19:15,6,COMPLETED,
1844,1116,25,12/13/2015,13:45,5,CANCELLED,Birthday
1845,1174,3,7/13/2015,16:45,6,CANCELLED,
1846,31,30,10/15/2015,18:45,3,CONFIRMED,Window seat
1847,1654,25,9/28/2015,16:30,3,CONFIRMED,Birthday
1848,1592,27,5/17/2015,17:15,3,CONFIRMED,
1849,1741,26,9/18/2015,15:00,4,CONFIRMED,Window seat
1850,3,16,1/4/2015,21:45,3,CANCELLED,Quiet area
1851,129,30,1/29/2015,12:45,6,CANCELLED,Window seat
1852,1369,3,4/9/2015,20:30,2,CONFIRMED,
1853,1081,3,1/29/2015,20:30,6,CONFIRMED,Birthday
1854,1757,21,6/14/2015,11:45,2,COMPLETED,Window seat
1855,1786,28,10/26/2015,18:45,3,CANCELLED,Window seat
1856,452,2,11/23/2015,15:30,5,CONFIRMED,Quiet area
1857,1227,15,5/25/2015,17:15,8,CONFIRMED,Quiet area
1858,1487,29,7/26/2015,17:15,2,CANCELLED,Window seat
1859,1138,12,2/17/2015,22:45,1,CANCELLED,Quiet area
1860,1891,30,1/25/2015,13:00,6,COMPLETED,
1861,138,13,4/10/2015,14:15,4,COMPLETED,Window seat
1862,1955,3,6/10/2015,16:15,2,CONFIRMED,Birthday
1863,223,30,8/28/2015,19:00,6,COMPLETED,
1864,1389,7,2/22/2015,12:15,2,CONFIRMED,Quiet area
1865,1537,4,8/5/2015,14:30,3,CONFIRMED,Quiet area
1866,771,16,3/4/2015,14:15,5,COMPLETED,
1867,629,29,5/16/2015,20:00,4,CANCELLED,Window seat
1868,98,28,3/14/2015,17:30,5,CANCELLED,
1869,884,27,5/22/2015,15:00,2,CONFIRMED,Quiet area
1870,1704,7,2/22/2015,17:45,4,CANCELLED,
1871,1854,30,8/26/2015,22:45,2,CANCELLED,
1872,154,6,1/8/2015,13:00,2,COMPLETED,
1873,210,18,11/18/2015,14:30,2,CANCELLED,Quiet area
1874,1505,6,9/9/2015,22:45,5,CONFIRMED,Quiet area
1875,1792,28,10/4/2015,14:00,3,CANCELLED,Window seat
1876,837,18,1/15/2015,16:15,5,CANCELLED,Quiet area
1877,1010,24,12/26/2015,20:45,1,COMPLETED,
1878,1434,15,2/1/2015,17:45,8,CONFIRMED,Quiet area
1879,1762,17,1/8/2015,16:00,2,COMPLETED,
1880,1350,5,3/29/2015,13:15,2,CANCELLED,Birthday
1881,177,11,7/21/2015,21:30,2,CONFIRMED,Birthday
1882,1920,18,2/23/2015,21:30,8,COMPLETED,
1883,1071,5,11/30/2015,13:00,2,CANCELLED,Window seat
1884,1985,11,8/22/2015,20:00,6,CANCELLED,
1885,482,18,8/9/2015,20:30,4,CANCELLED,
1886,1828,6,1/20/2015,16:00,2,CANCELLED,Window seat
1887,1997,22,11/3/2015,22:30,6,CANCELLED,Birthday
1888,611,21,11/7/2015,16:00,2,CANCELLED,
1889,926,10,11/17/2015,19:45,5,CONFIRMED,Quiet area
1890,1892,3,4/2/2015,14:45,5,COMPLETED,Quiet area
1891,1105,16,12/3/2015,13:00,3,CANCELLED,Quiet area
1892,1598,9,2/9/2015,20:00,6,CANCELLED,Quiet area
1893,788,16,10/5/2015,13:45,8,CANCELLED,Quiet area
1894,1715,23,3/8/2015,16:15,2,COMPLETED,
1895,1396,26,9/26/2015,11:45,5,CANCELLED,Window seat
1896,756,22,1/27/2015,22:30,3,CONFIRMED,Birthday
1897,781,25,11/14/2015,16:45,6,CANCELLED,
1898,344,1,5/24/2015,19:15,2,CANCELLED,Birthday
1899,550,28,5/9/2015,13:45,5,COMPLETED,
1900,288,13,6/30/2015,20:30,3,CONFIRMED,Window seat
1901,1400,21,9/30/2015,22:30,2,COMPLETED,Window seat
1902,1119,28,10/21/2015,12:30,3,COMPLETED,Window seat
1903,1402,9,12/15/2015,16:15,2,CANCELLED,Birthday
1904,365,24,6/25/2015,17:15,8,CANCELLED,Window seat
1905,1779,13,12/22/2015,14:30,3,CANCELLED,
1906,210,26,4/25/2015,19:00,5,CANCELLED,Quiet area
1907,53,12,11/27/2015,18:30,5,COMPLETED,
1908,1250,11,6/14/2015,18:30,1,COMPLETED,Window seat
1909,628,1,11/18/2015,20:00,3,CANCELLED,
1910,1898,27,2/27/2015,18:45,2,CONFIRMED,
1911,1192,7,5/1/2015,15:00,5,CONFIRMED,Birthday
1912,630,7,2/15/2015,16:30,6,COMPLETED,
1913,415,11,2/24/2015,14:15,5,COMPLETED,
1914,1675,29,8/3/2015,18:00,3,CONFIRMED,Quiet area
1915,94,15,1/9/2015,20:30,5,CONFIRMED,
1916,73,10,7/1/2015,13:45,2,COMPLETED,
1917,1426,17,10/30/2015,19:45,2,CANCELLED,
1918,1552,20,9/2/2015,11:30,2,COMPLETED,Window seat
1919,824,8,3/25/2015,13:30,5,CANCELLED,Quiet area
1920,1957,14,6/16/2015,20:45,1,COMPLETED,
1921,612,15,3/27/2015,13:45,4,CANCELLED,Birthday
1922,1518,17,12/9/2015,15:30,5,CANCELLED,
1923,1632,14,6/12/2015,22:30,5,CONFIRMED,
1924,1962,5,11/11/2015,12:00,4,CANCELLED,Quiet area
1925,279,11,1/4/2015,11:00,1,CONFIRMED,Birthday
1926,1201,12,11/28/2015,14:00,3,CONFIRMED,Window seat
1927,1637,21,6/16/2015,16:00,2,CONFIRMED,
1928,985,11,1/18/2015,19:15,5,CANCELLED,Quiet area
1929,1397,18,2/21/2015,15:30,2,COMPLETED,
1930,791,17,10/28/2015,20:45,6,CONFIRMED,Quiet area
1931,867,28,8/18/2015,21:45,3,CANCELLED,Birthday
1932,307,21,1/4/2015,13:30,6,CANCELLED,Window seat
1933,590,30,4/18/2015,12:15,5,CONFIRMED,
1934,1510,26,3/10/2015,14:00,2,CONFIRMED,Window seat
1935,1800,20,11/27/2015,11:30,2,CANCELLED,
1936,1513,2,1/5/2015,12:15,6,COMPLETED,Birthday
1937,418,16,10/11/2015,18:30,2,CONFIRMED,
1938,828,6,9/23/2015,22:00,8,CANCELLED,Quiet area
1939,1843,6,6/29/2015,18:45,2,COMPLETED,Birthday
1940,1152,24,11/18/2015,15:45,5,CONFIRMED,Quiet area
1941,667,5,3/14/2015,20:00,1,CANCELLED,Quiet area
1942,1495,13,2/22/2015,17:00,3,CANCELLED,Window seat
1943,1967,23,3/3/2015,21:45,8,CONFIRMED,
1944,407,15,8/15/2015,22:15,3,CANCELLED,
1945,668,6,4/4/2015,13:15,1,CANCELLED,
1946,1518,30,7/30/2015,13:00,3,CANCELLED,Quiet area
1947,1347,26,10/27/2015,12:30,5,CONFIRMED,
1948,485,18,3/27/2015,16:30,2,CANCELLED,Window seat
1949,656,26,10/12/2015,15:30,3,COMPLETED,
1950,1510,16,9/10/2015,14:15,8,COMPLETED,Birthday
1951,1170,8,6/20/2015,15:30,1,CANCELLED,Quiet area
1952,370,20,8/17/2015,20:45,2,CONFIRMED,Window seat
1953,902,19,2/5/2015,13:00,2,COMPLETED,Window seat
1954,1556,22,9/27/2015,18:00,8,CONFIRMED,Quiet area
1955,284,23,10/24/2015,19:15,5,CONFIRMED,Window seat
1956,276,1,7/6/2015,17:00,2,CANCELLED,Window seat
1957,1810,6,1/23/2015,15:45,1,CANCELLED,Quiet area
1958,716,17,12/17/2015,14:30,8,CANCELLED,
1959,485,12,11/23/2015,19:45,2,CONFIRMED,
1960,570,7,6/4/2015,14:45,1,CANCELLED,
1961,225,27,8/24/2015,12:30,5,CONFIRMED,Window seat
1962,47,28,3/18/2015,21:15,2,CANCELLED,
1963,1360,24,1/13/2015,12:30,5,CONFIRMED,Quiet area
1964,117,9,11/10/2015,14:00,3,CANCELLED,Quiet area
1965,431,16,12/18/2015,20:45,2,CONFIRMED,
1966,815,4,1/25/2015,21:15,2,CANCELLED,Window seat
1967,323,4,3/2/2015,21:45,3,COMPLETED,Quiet area
1968,110,25,2/28/2015,20:00,2,CONFIRMED,
1969,215,13,3/8/2015,13:00,6,CONFIRMED,
1970,915,24,3/11/2015,22:30,1,CANCELLED,
1971,1910,25,5/8/2015,14:15,8,CONFIRMED,Birthday
1972,884,19,7/14/2015,16:15,3,CANCELLED,
1973,933,22,11/30/2015,21:30,2,CANCELLED,
1974,361,5,2/21/2015,12:30,4,CONFIRMED,
1975,1281,22,9/26/2015,13:30,6,CONFIRMED,
1976,276,22,3/18/2015,20:30,5,COMPLETED,Window seat
1977,1435,1,7/7/2015,16:45,3,CONFIRMED,
1978,1466,26,12/8/2015,20:30,3,CONFIRMED,
1979,1590,16,2/19/2015,14:45,1,CONFIRMED,Window seat
1980,869,9,7/3/2015,19:30,3,CANCELLED,Birthday
1981,1562,13,3/8/2015,14:00,4,COMPLETED,
1982,53,29,3/14/2015,18:00,2,COMPLETED,
1983,982,12,4/29/2015,19:45,2,COMPLETED,
1984,908,6,2/13/2015,17:45,1,CANCELLED,
1985,267,14,3/6/2015,15:00,3,COMPLETED,Birthday
1986,1696,9,12/17/2015,21:00,2,CONFIRMED,Birthday
1987,121,2,3/5/2015,11:30,3,COMPLETED,Quiet area
1988,755,19,8/5/2015,15:00,8,COMPLETED,Quiet area
1989,762,19,5/26/2015,17:15,5,CONFIRMED,Birthday
1990,281,16,5/9/2015,18:45,2,CONFIRMED,
1991,1576,2,3/2/2015,19:00,1,CONFIRMED,Window seat
1992,1135,1,4/28/2015,12:45,6,COMPLETED,Birthday
1993,1002,25,3/24/2015,17:00,2,CANCELLED,
1994,1664,17,12/10/2015,16:45,2,CONFIRMED,Window seat
1995,1779,19,2/25/2015,16:00,1,COMPLETED,
1996,837,7,8/20/2015,12:15,1,CONFIRMED,Quiet area
1997,681,23,2/10/2015,11:30,3,COMPLETED,
1998,615,9,4/13/2015,17:15,8,CONFIRMED,Window seat
1999,1158,1,8/11/2015,13:30,1,CANCELLED,
2000,916,22,8/7/2015,22:45,5,CANCELLED,Birthday
2001,419,16,3/3/2015,19:00,1,COMPLETED,Window seat
2002,1244,22,7/26/2015,13:45,3,COMPLETED,Quiet area
2003,895,29,3/18/2015,12:30,6,CANCELLED,
2004,1702,17,3/12/2015,22:45,3,CONFIRMED,
2005,826,2,8/1/2015,17:00,4,COMPLETED,Birthday
2006,1547,21,2/4/2015,12:00,1,COMPLETED,
2007,255,16,5/10/2015,11:00,8,CANCELLED,Birthday
2008,1114,19,10/10/2015,12:30,3,CANCELLED,
2009,1368,11,12/29/2015,12:30,3,CONFIRMED,
2010,1655,9,10/29/2015,15:45,1,COMPLETED,
2011,1309,17,4/25/2015,21:00,8,CONFIRMED,Quiet area
2012,1404,19,3/3/2015,17:45,8,CANCELLED,
2013,210,24,7/30/2015,17:00,4,CONFIRMED,Window seat
2014,1951,16,1/26/2015,18:45,4,CANCELLED,Birthday
2015,1702,8,3/31/2015,16:45,3,CONFIRMED,Window seat
2016,1194,24,10/19/2015,12:45,4,CONFIRMED,
2017,339,23,8/9/2015,21:15,4,CONFIRMED,Window seat
2018,1056,15,8/24/2015,19:15,1,CONFIRMED,
2019,1723,14,3/23/2015,21:00,1,CANCELLED,Birthday
2020,482,4,7/9/2015,21:45,2,CONFIRMED,
2021,1972,3,1/12/2015,22:30,8,CANCELLED,
2022,1988,1,10/7/2015,17:30,2,COMPLETED,
2023,1553,5,3/3/2015,18:30,2,CANCELLED,
2024,1170,24,8/14/2015,19:30,3,COMPLETED,
2025,127,18,1/14/2015,15:00,2,COMPLETED,Quiet area
2026,1366,11,2/17/2015,13:15,8,COMPLETED,
2027,1220,3,7/26/2015,12:00,4,CONFIRMED,
2028,1382,29,10/30/2015,15:15,8,CANCELLED,Quiet area
2029,949,18,7/20/2015,20:45,2,CANCELLED,
2030,1206,9,7/1/2015,14:00,1,COMPLETED,
2031,231,26,7/1/2015,17:00,6,COMPLETED,
2032,363,21,9/7/2015,15:15,3,COMPLETED,Quiet area
2033,1596,12,8/24/2015,20:45,2,CONFIRMED,Birthday
2034,1813,21,11/6/2015,17:30,1,CANCELLED,Quiet area
2035,1476,13,5/16/2015,20:45,3,CONFIRMED,Birthday
2036,311,15,2/3/2015,18:00,4,CONFIRMED,
2037,791,11,3/14/2015,13:30,2,CANCELLED,Window seat
2038,564,27,10/5/2015,19:15,6,CONFIRMED,
2039,545,19,10/1/2015,17:15,3,CANCELLED,
2040,282,29,5/13/2015,17:45,6,CONFIRMED,
2041,871,15,1/12/2015,20:00,2,CONFIRMED,Birthday
2042,1700,3,2/27/2015,20:15,3,COMPLETED,
2043,1681,21,4/15/2015,22:45,2,CONFIRMED,Window seat
2044,1474,7,7/28/2015,11:30,8,CONFIRMED,Window seat
2045,658,2,10/12/2015,19:00,4,COMPLETED,Birthday
2046,1864,25,3/26/2015,16:30,1,COMPLETED,Quiet area
2047,256,5,11/12/2015,12:45,4,COMPLETED,
2048,1428,28,5/29/2015,15:00,3,CANCELLED,Quiet area
2049,963,13,9/5/2015,22:00,2,CANCELLED,Window seat
2050,1218,23,10/3/2015,20:00,4,CANCELLED,
2051,1775,30,7/25/2015,18:15,1,CONFIRMED,Birthday
2052,555,3,7/31/2015,19:00,8,CONFIRMED,Birthday
2053,1883,20,7/21/2015,21:45,2,COMPLETED,
2054,1432,14,10/25/2015,17:45,3,COMPLETED,
2055,1411,13,2/16/2015,16:30,4,CANCELLED,Birthday
2056,227,11,3/5/2015,20:15,1,CANCELLED,
2057,120,22,12/18/2015,18:30,2,CONFIRMED,Quiet area
2058,720,29,2/28/2015,12:45,1,CONFIRMED,Quiet area
2059,466,22,11/2/2015,19:45,1,CONFIRMED,Quiet area
2060,842,11,12/30/2015,21:15,3,CONFIRMED,
2061,672,19,7/10/2015,20:00,4,COMPLETED,Quiet area
2062,51,1,11/1/2015,21:30,1,CONFIRMED,Birthday
2063,367,17,1/25/2015,15:45,4,COMPLETED,Birthday
2064,884,26,9/12/2015,17:00,6,COMPLETED,Quiet area
2065,30,9,6/9/2015,16:45,2,COMPLETED,Quiet area
2066,697,25,10/3/2015,11:45,8,COMPLETED,Birthday
2067,1601,8,9/17/2015,20:00,3,COMPLETED,Window seat
2068,529,8,7/27/2015,17:15,5,CANCELLED,Window seat
2069,690,25,12/25/2015,15:00,6,CONFIRMED,Quiet area
2070,1237,21,11/8/2015,16:15,5,CONFIRMED,
2071,329,23,4/6/2015,12:15,6,CONFIRMED,Birthday
2072,877,6,9/2/2015,22:45,8,COMPLETED,Quiet area
2073,1256,5,2/4/2015,17:00,5,CONFIRMED,
2074,1453,6,2/21/2015,12:30,4,CANCELLED,Birthday
2075,123,18,1/4/2015,19:00,6,CONFIRMED,Quiet area
2076,986,19,12/31/2015,18:15,6,CONFIRMED,
2077,910,6,1/7/2015,15:45,5,CONFIRMED,Quiet area
2078,1747,26,3/26/2015,21:45,4,CONFIRMED,Window seat
2079,1884,24,3/26/2015,11:15,2,CANCELLED,Birthday
2080,701,8,4/27/2015,17:30,8,CANCELLED,
2081,1775,24,9/30/2015,11:45,6,CANCELLED,Birthday
2082,755,27,5/16/2015,19:15,2,COMPLETED,Window seat
2083,1032,4,6/16/2015,15:30,3,COMPLETED,
2084,522,2,6/6/2015,21:30,6,COMPLETED,Quiet area
2085,1782,11,4/11/2015,12:00,2,CONFIRMED,Window seat
2086,585,5,10/3/2015,20:45,8,CANCELLED,
2087,924,24,8/13/2015,17:15,2,CONFIRMED,Birthday
2088,1003,21,3/28/2015,11:15,2,CANCELLED,
2089,1679,13,2/7/2015,18:30,2,CANCELLED,
2090,1641,21,2/4/2015,20:45,1,CONFIRMED,
2091,1464,9,11/22/2015,14:00,5,COMPLETED,
2092,666,26,10/7/2015,19:15,3,COMPLETED,
2093,678,29,4/28/2015,15:00,3,CONFIRMED,
2094,1465,17,7/22/2015,18:45,2,CANCELLED,Birthday
2095,1726,17,8/6/2015,16:15,2,COMPLETED,Birthday
2096,536,9,5/15/2015,17:00,5,CANCELLED,Window seat
2097,1410,27,2/3/2015,18:15,5,COMPLETED,
2098,1315,4,12/18/2015,21:30,1,CONFIRMED,
2099,1100,4,8/22/2015,19:30,2,CANCELLED,Quiet area
2100,1201,26,9/28/2015,19:15,6,CANCELLED,
2101,645,2,9/4/2015,20:15,4,COMPLETED,
2102,1395,9,3/12/2015,15:45,8,CONFIRMED,
2103,1766,26,11/3/2015,19:45,2,CANCELLED,Birthday
2104,271,6,4/15/2015,19:15,4,CANCELLED,Quiet area
2105,488,6,10/18/2015,12:15,3,CONFIRMED,
2106,803,16,3/22/2015,20:15,1,CONFIRMED,
2107,1458,28,10/23/2015,19:15,1,CONFIRMED,Window seat
2108,1672,4,3/1/2015,11:15,1,CONFIRMED,Window seat
2109,34,29,2/2/2015,22:45,1,COMPLETED,Quiet area
2110,93,13,1/16/2015,19:45,2,CANCELLED,Quiet area
2111,1122,4,2/12/2015,15:15,1,COMPLETED,Quiet area
2112,592,26,2/1/2015,22:15,2,CANCELLED,Birthday
2113,1331,30,5/5/2015,21:00,5,CANCELLED,
2114,1611,25,9/5/2015,15:45,1,CANCELLED,Window seat
2115,634,7,7/29/2015,20:30,5,CANCELLED,
2116,407,2,1/9/2015,18:45,1,CONFIRMED,
2117,1933,12,6/18/2015,22:45,4,COMPLETED,
2118,1850,11,12/19/2015,11:45,1,COMPLETED,Quiet area
2119,189,14,2/7/2015,11:45,4,COMPLETED,Birthday
2120,1452,28,2/16/2015,22:15,2,COMPLETED,
2121,1110,26,6/15/2015,12:45,8,CANCELLED,
2122,86,9,9/25/2015,20:00,8,COMPLETED,
2123,881,25,8/3/2015,19:15,3,COMPLETED,
2124,1095,5,10/18/2015,20:45,6,CONFIRMED,Quiet area
2125,1608,20,1/8/2015,19:15,8,CANCELLED,Quiet area
2126,968,18,9/28/2015,21:45,2,CANCELLED,
2127,760,12,10/30/2015,17:15,1,COMPLETED,Quiet area
2128,1167,28,8/21/2015,17:00,2,CANCELLED,
2129,46,8,2/14/2015,13:45,2,CANCELLED,Birthday
2130,779,15,1/8/2015,15:00,2,CANCELLED,
2131,1914,25,3/13/2015,12:45,5,COMPLETED,Birthday
2132,1990,17,3/2/2015,18:45,5,COMPLETED,Birthday
2133,1375,23,3/12/2015,18:30,2,COMPLETED,
2134,198,6,10/5/2015,21:15,2,COMPLETED,
2135,1926,20,3/12/2015,17:30,6,CONFIRMED,Window seat
2136,685,5,9/20/2015,20:00,8,COMPLETED,
2137,1477,26,7/7/2015,15:15,4,CONFIRMED,
2138,764,12,9/6/2015,11:30,4,COMPLETED,
2139,1731,5,10/23/2015,13:15,1,COMPLETED,Quiet area
2140,1455,27,10/22/2015,11:00,1,CONFIRMED,Quiet area
2141,840,8,5/21/2015,11:45,5,CONFIRMED,Window seat
2142,571,27,8/29/2015,13:15,2,CANCELLED,
2143,11,11,1/30/2015,12:45,4,CANCELLED,
2144,1411,6,5/15/2015,22:45,2,CONFIRMED,
2145,149,5,7/19/2015,19:30,6,CONFIRMED,Quiet area
2146,1611,3,6/29/2015,19:00,1,CONFIRMED,
2147,1997,19,1/1/2015,20:15,5,COMPLETED,
2148,646,27,4/6/2015,17:00,2,CANCELLED,
2149,466,24,8/14/2015,11:15,5,CONFIRMED,
2150,146,2,8/9/2015,20:30,8,CANCELLED,
2151,526,1,12/25/2015,21:00,8,CANCELLED,
2152,1151,26,12/31/2015,16:30,4,CONFIRMED,Window seat
2153,847,26,10/31/2015,19:15,8,COMPLETED,Birthday
2154,572,5,8/30/2015,12:45,4,CANCELLED,
2155,972,20,4/14/2015,15:00,2,CONFIRMED,
2156,681,2,1/24/2015,13:30,4,CANCELLED,
2157,1403,13,4/4/2015,12:45,3,COMPLETED,Window seat
2158,897,29,5/12/2015,19:15,5,COMPLETED,Window seat
2159,831,14,5/20/2015,19:45,1,CONFIRMED,Quiet area
2160,1205,15,10/8/2015,14:30,3,COMPLETED,
2161,1121,17,6/5/2015,13:30,3,CONFIRMED,Quiet area
2162,832,30,3/12/2015,19:00,4,COMPLETED,Birthday
2163,1672,2,8/16/2015,15:00,8,COMPLETED,Birthday
2164,722,15,2/10/2015,16:45,5,CONFIRMED,Window seat
2165,1494,19,1/5/2015,20:00,2,CANCELLED,Birthday
2166,220,29,1/22/2015,18:30,5,CANCELLED,
2167,1822,22,4/30/2015,12:00,2,CONFIRMED,Quiet area
